Player Game Type Opp.     Result OT St CTime FGM FGA 2PM 2PA 3PM 3PA FTM FTA PBM PBA InM InA 2JM 2JA OR DF TR Ast FC FD Pts InP 2CP +/- TPF TPA Tchs Pass IFC PFC IFD PFD CS
  Ga11   56   RS vLAT  W(103-72)  0  0  1077   5   9   5   9   0   0   3   4   0   0   4   7   1   2  1  9 10   0  0  2  13  11   2  16  49  33   12    1   0   0   2   0  A
   Ej4   56   RS vLAT  W(103-72)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  I
   Hb1   56   RS vLAT  W(103-72)  0  1  1951   7  12   5  10   2   2   2   2   1   1   4   7   1   3  4  5  9   0  0  1  18  10   2  27  84  57   13    0   0   0   1   0  A
   Kg9   56   RS vLAT  W(103-72)  0  0   449   1   3   1   2   0   1   4   4   0   0   1   2   0   0  0  0  0   0  3  2   6   2   0   4  19  15    7    2   1   2   0   2  A
   Gj1   56   RS vLAT  W(103-72)  0  1  1951   3   9   3   9   0   0   6   9   1   1   1   6   2   3  2  6  8   7  1  3  12   2   6  27  84  57   28   16   0   1   0   3  A
   Ii6   56   RS vLAT  W(103-72)  0  0   449   0   1   0   1   0   0   0   0   0   0   0   1   0   0  0  1  1   2  0  0   0   0   0   4  19  15    6    5   0   0   0   0  A
   Eh1   56   RS vLAT  W(103-72)  0  1  1951   5  19   0   3   5  16   7   8   0   0   0   2   0   1  3  5  8   2  0  3  22   0   9  27  84  57   30    8   0   0   0   3  A
   Ka8   56   RS vLAT  W(103-72)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Ff2   56   RS vLAT  W(103-72)  0  1  1800   2   4   1   2   1   2   1   3   0   0   0   0   1   2  0  1  1   1  0  1   6   0   2  26  79  53    7    2   0   0   0   1  A
   Da1   56   RS vLAT  W(103-72)  0  1  1323   5  11   5  11   0   0   4   6   1   3   4   9   1   2  5  7 12   0  2  3  14  12   5  15  54  39   14    0   2   0   3   0  A
   Ge2   56   RS vLAT  W(103-72)  0  0   600   4   5   3   4   1   1   3   3   0   1   2   3   1   1  2  4  6   0  0  1  12   4   0   5  24  19    7    1   0   0   0   1  A
   Jc3   62   RS @HAR   L(77-90)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Jc7   62   RS @HAR   L(77-90)  0  0   376   1   2   1   2   0   0   0   0   0   0   1   2   0   0  0  2  2   0  0  0   2   2   0  -1  12  13    2    0   0   0   0   0  A
  Ga11   62   RS @HAR   L(77-90)  0  0  1800  11  22  11  22   0   0   1   2   0   0   8  13   3   9  4  9 13   4  1  1  23  17   4 -11  58  69   28    5   1   0   1   0  A
   Ej4   62   RS @HAR   L(77-90)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  I
   Hb1   62   RS @HAR   L(77-90)  0  1  1733   2  10   1   6   1   4   0   0   0   1   0   4   1   2  3  5  8   0  1  0   5   0   0  -6  55  61   12    2   1   0   0   0  A
   Kg9   62   RS @HAR   L(77-90)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Gj1   62   RS @HAR   L(77-90)  0  1  2400   8  12   7   8   1   4   0   0   0   0   2   2   5   6  2  6  8  11  1  0  17   4   3 -13  77  90   34   22   0   1   0   0  A
   Ii6   62   RS @HAR   L(77-90)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Eh1   62   RS @HAR   L(77-90)  0  1  1800   2  14   1   2   1  12  10  11   0   0   0   0   1   2  1  2  3   3  2  4  15   0   3  -6  62  68   24    6   1   1   0   4  A
   Ka8   62   RS @HAR   L(77-90)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Ff2   62   RS @HAR   L(77-90)  0  1  2400   2   4   1   2   1   2   0   0   0   0   0   0   1   2  1  3  4   1  2  0   5   0   0 -13  77  90    8    4   0   2   0   0  A
   Da1   62   RS @HAR   L(77-90)  0  1  1491   4  14   4  14   0   0   2   4   1   1   3   6   1   8  3  3  6   0  2  2  10   7   3 -15  44  59   16    0   2   0   1   1  A
   Ge2   62   RS @HAR   L(77-90)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Jc3   64   RS vLAT   W(75-67)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Jc7   64   RS vLAT   W(75-67)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
  Ga11   64   RS vLAT   W(75-67)  0  0  1543   4  13   4  13   0   0   4   6   1   3   3   8   1   5  7 11 18   1  1  3  12   9   3  14  55  41   19    3   1   0   2   1  A
   Ej4   64   RS vLAT   W(75-67)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  I
   Hb1   64   RS vLAT   W(75-67)  0  1  2041   3  13   1   7   2   6   2   2   0   0   1   3   0   4  2  3  5   0  2  1  10   2   2   7  59  52   15    1   2   0   0   1  A
   Kg9   64   RS vLAT   W(75-67)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Gj1   64   RS vLAT   W(75-67)  0  1  2298   4   9   2   4   2   5   4   4   0   0   1   2   1   2  2  5  7   7  2  2  14   2   2   7  72  65   30   19   0   2   0   2  A
   Ii6   64   RS vLAT   W(75-67)  0  0   102   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   1   3   2    1    1   0   0   0   0  A
   Eh1   64   RS vLAT   W(75-67)  0  1  2009   5  17   3   5   2  12   6   8   1   1   2   3   1   2  2  5  7   4  2  3  18   4   3   8  65  57   29    9   1   1   0   3  A
   Ka8   64   RS vLAT   W(75-67)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Ff2   64   RS vLAT   W(75-67)  0  1  2400   5  10   2   3   3   7   0   0   0   0   0   0   2   3  1  6  7   0  0  0  13   0   3   8  75  67   15    5   0   0   0   0  A
   Da1   64   RS vLAT   W(75-67)  0  1  1607   3  13   3  12   0   1   2   2   0   2   2   9   1   3  4  8 12   1  3  1   8   4   2  -5  46  51   17    3   2   1   0   1  A
   Ge2   64   RS vLAT   W(75-67)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Jc3   65   RS @CRO  W(112-96)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Jc7   65   RS @CRO  W(112-96)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
  Ga11   65   RS @CRO  W(112-96)  0  1  1337   8  15   8  15   0   0   0   2   1   1   5   7   3   8  3  6  9   2  0  1  16  10   8  -3  53  56   22    6   0   0   1   0  A
   Ej4   65   RS @CRO  W(112-96)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  I
   Hb1   65   RS @CRO  W(112-96)  0  1  1721   3   6   3   3   0   3   0   0   0   0   2   2   1   1  2  2  4   0  0  0   6   4   0  30  95  65    6    0   0   0   0   0  A
   Kg9   65   RS @CRO  W(112-96)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Gj1   65   RS @CRO  W(112-96)  0  1  2400   8  16   1   4   7  12   8  11   0   0   0   1   1   3  2  4  6  11  0  4  31   0   4  16 112  96   40   20   0   0   0   4  A
   Ii6   65   RS @CRO  W(112-96)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Eh1   65   RS @CRO  W(112-96)  0  1  2400   9  23   1   5   8  18   9   9   0   0   1   3   0   2  3  4  7   4  2  3  35   2   3  16 112  96   33    7   1   1   0   3  A
   Ka8   65   RS @CRO  W(112-96)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Ff2   65   RS @CRO  W(112-96)  0  1  2229   2   8   1   3   1   5   5   5   0   0   0   1   1   2  0  5  5   0  1  2  10   0   0  11 101  90   11    1   1   0   0   2  A
   Da1   65   RS @CRO  W(112-96)  0  0  1913   7   9   7   9   0   0   0   0   1   2   7   8   0   1  2 12 14   0  2  0  14  14   4  10  87  77   10    1   1   1   0   0  A
   Ge2   65   RS @CRO  W(112-96)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Jc3   72   RS vQUE W(108-105)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Jc7   72   RS vQUE W(108-105)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
  Ga11   72   RS vQUE W(108-105)  0  0   275   0   2   0   2   0   0   0   0   0   0   0   0   0   2  0  1  1   0  0  0   0   0   0  -4   6  10    5    3   0   0   0   0  A
   Ej4   72   RS vQUE W(108-105)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  I
   Hb1   72   RS vQUE W(108-105)  0  1  2125   4   9   2   4   2   5   4   4   0   0   2   3   0   1  2  5  7   0  2  2  14   6   0   7 102  95   12    1   2   0   1   1  A
   Kg9   72   RS vQUE W(108-105)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Gj1   72   RS vQUE W(108-105)  0  1  2400   7  12   5   6   2   6   6   7   1   1   2   2   3   4  3  9 12  12  0  3  22   6   9   3 108 105   41   26   0   0   1   2  A
   Ii6   72   RS vQUE W(108-105)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Eh1   72   RS vQUE W(108-105)  0  1  2400   6  14   0   2   6  12   3   5   0   0   0   2   0   0  3  1  4   4  2  2  21   2   6   3 108 105   25    9   1   1   1   1  A
   Ka8   72   RS vQUE W(108-105)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Ff2   72   RS vQUE W(108-105)  0  1  2400   3  11   0   4   3   7  10  13   0   0   0   0   0   4  0  4  4   0  2  6  19   0   2   3 108 105   18    1   1   1   0   6  A
   Da1   72   RS vQUE W(108-105)  0  1  2400  13  25  13  24   0   1   6  10   1   1  10  17   3   7  4 10 14   0  2  5  32  26   2   3 108 105   31    1   1   1   5   0  A
   Ge2   72   RS vQUE W(108-105)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Jc3   75   RS @WIL   W(87-81)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  I
   Jc7   75   RS @WIL   W(87-81)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
  Ga11   75   RS @WIL   W(87-81)  0  0  1200   5  11   4  10   1   1   2   4   0   0   0   3   4   7  0  5  5   0  0  2  13   2   2  -1  43  44   15    2   0   0   2   0  A
   Ej4   75   RS @WIL   W(87-81)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  I
   Hb1   75   RS @WIL   W(87-81)  0  1  1200   3  10   2   4   1   6   3   3   0   0   2   3   0   1  1  1  2   0  0  1  10   4   0   7  44  37   12    1   0   0   0   1  A
   Kg9   75   RS @WIL   W(87-81)  0  0    33   0   0   0   0   0   0   2   2   0   0   0   0   0   0  0  0  0   0  0  1   2   0   0   1   4   3    1    0   0   0   0   1  A
   Gj1   75   RS @WIL   W(87-81)  0  1  2400   5  16   2   8   3   8   6   6   0   0   0   4   2   4  0  7  7  11  1  3  19   2   3   6  87  81   35   16   0   1   1   2  A
   Ii6   75   RS @WIL   W(87-81)  0  0   463   2   2   2   2   0   0   0   0   0   0   0   0   2   2  0  1  1   0  1  0   4   0   0  -1  14  15    4    2   0   1   0   0  A
   Eh1   75   RS @WIL   W(87-81)  0  1  1937   4  13   1   3   3  10   2   2   0   0   1   2   0   1  1  4  5   4  3  1  13   4   0   7  73  66   22    8   2   1   1   0  A
   Ka8   75   RS @WIL   W(87-81)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Ff2   75   RS @WIL   W(87-81)  0  1  2367   3   8   2   4   1   4   2   6   1   1   2   2   0   2  3  4  7   0  1  3   9   4   2   5  83  78   15    4   1   0   1   2  A
   Da1   75   RS @WIL   W(87-81)  0  1  2400   7  10   7   9   0   1   3   4   1   1   4   6   3   3  5 14 19   1  1  2  17  11   2   6  87  81   16    4   0   1   2   0  A
   Ge2   75   RS @WIL   W(87-81)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
